,index,artists,track_name,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
15620,46484,2 brothers on the 4th floor,fairytales - charly lownoise & mental theo rave edit,False,0.455,0.964,1,-6.787,0.0411,0.0427,0.00483,0.0719,0.571,168.982
15621,46486,re-style,wasteland - bassleader anthem,False,0.448,0.971,2,-3.865,0.105,0.118,0.871,0.0569,0.497,177.986
15622,46487,rexanthony,capturing matrix (trancegression cc3),False,0.516,0.969,5,-5.908,0.0572,0.000983,0.791,0.156,0.398,158.825
15623,46488,evil activities,evil inside me - original mix,False,0.425,0.937,4,-5.777,0.124,0.574,0.0245,0.132,0.127,176.935
15624,46489,the prophet,i love you (love mix) - extended mix,False,0.704,0.858,0,-5.863,0.0779,0.029,0.361,0.0928,0.37,143.81
15625,46491,the prophet,peptalkin' - original mix,False,0.731,0.946,6,-8.788,0.116,0.000537,0.0861,0.338,0.328,99.075
15626,46493,the prophet,damn (original mix) - extended mix,False,0.631,0.993,10,-3.67,0.0635,0.00065,0.787,0.44,0.283,92.462
15627,46494,the prophet,believe the innocence - original mix,False,0.427,0.917,11,-4.34,0.258,0.134,0.489,0.183,0.345,170.051
15628,46495,the prophet,the breaks (original mix) - extended mix,False,0.5,0.938,11,-2.897,0.0959,0.00103,0.361,0.773,0.0489,179.982
15629,46496,scooter,back in the u.k.,False,0.47,0.932,7,-9.283,0.0667,0.00851,0.00335,0.398,0.348,180.074
15630,46497,neophyte,anybody out there,False,0.76,0.919,1,-8.238,0.237,0.294,0.133,0.272,0.0906,148.901
15631,46499,nakatomi,children of the night - xxl version,False,0.636,0.912,2,-6.762,0.0756,0.000944,0.00532,0.318,0.582,171.402
15632,46506,the ultimate seduction,the ultimate seduction,False,0.756,0.885,0,-6.899,0.0406,0.0124,0.0258,0.074,0.589,132.699
15633,46512,juggernaut,the world of the lsd-user,False,0.427,0.91,6,-9.822,0.0561,0.000336,0.696,0.126,0.379,164.84
15634,46514,dj mad dog,fuck that shit - radio edit,True,0.414,0.994,11,-2.175,0.355,0.0773,0.0542,0.277,0.231,173.895
15635,46518,dj ruffneck,i am a ruffneck,False,0.402,0.949,1,-6.366,0.0888,0.000235,0.882,0.43,0.151,182.032
15636,46520,noize suppressor,circus of hell,True,0.42,0.933,7,-3.497,0.0759,0.000177,0.000301,0.228,0.272,170.041
15637,46523,the prophet,tracking the beat - album edit,False,0.509,0.983,6,-2.235,0.0613,0.0603,0.401,0.0675,0.375,150.036
15638,46524,partyraiser,boobytrap,True,0.598,0.884,2,-1.108,0.127,0.00029,0.00136,0.325,0.17,105.009
15639,46525,tha playah,walking the line,False,0.503,0.93,4,-4.539,0.377,0.117,0.000637,0.608,0.309,170.09
15640,46526,masters of ceremony,hardcore to da bone,False,0.707,0.961,7,-3.419,0.158,0.00274,0.186,0.154,0.161,92.509
15641,46527,rob gee,1 gabber family,False,0.785,0.977,7,-2.325,0.266,0.0422,1.56e-06,0.437,0.475,100.054
15642,46532,scooter,rock bottom,False,0.58,0.988,8,-5.145,0.0696,0.00634,0.000684,0.321,0.239,143.066
15643,46533,scooter,endless summer - remastered,False,0.426,0.998,0,-5.845,0.17,0.0193,0.176,0.986,0.182,161.959
15644,46535,dj promo,alt,False,0.513,0.935,10,-0.181,0.0374,0.648,0.537,0.401,0.262,80.038
15645,46537,digital boy,this is mutha f**ker! - original censored mix,False,0.777,0.708,11,-10.281,0.068,0.00258,0.183,0.369,0.718,130.919
15646,46538,scooter,one (always hardcore) - live in hamburg,False,0.506,0.992,11,-5.121,0.108,0.0129,3.51e-05,0.577,0.247,143.984
15647,46540,dj promo,trackers,False,0.639,0.54,1,-9.555,0.0432,0.000226,0.851,0.318,0.725,159.924
15648,46543,2 brothers on the 4th floor,real-x,False,0.576,0.639,10,-14.293,0.0296,0.00484,0.942,0.138,0.565,137.999
15649,46544,scooter,aiii shot the dj,False,0.485,0.994,11,-5.638,0.0667,0.0108,0.0247,0.914,0.337,141.996
15650,46546,scooter,we bring the noise,False,0.474,0.987,7,-7.52,0.0672,0.000172,0.00378,0.818,0.178,143.013
15651,46547,scooter,burning phibes,False,0.628,0.943,7,-7.79,0.0421,0.00048,0.854,0.108,0.558,143.01
15652,46548,partyfriex,john (met z`n accordeon),False,0.674,0.96,7,-3.696,0.0413,0.186,3.97e-05,0.301,0.969,149.898
15653,46557,drokz,murderfest,True,0.715,0.858,11,-2.263,0.0575,0.101,1.95e-05,0.0674,0.14,104.929
15654,46562,human resource,fuck them,True,0.61,0.976,11,-5.584,0.0721,0.00814,0.494,0.103,0.94,151.852
15655,46563,2 brothers on the 4th floor,shine like a star,False,0.668,0.873,0,-5.299,0.0494,0.018,0.493,0.0622,0.786,136.034
15656,46565,drokz,i better be real nice to you - radio edit,True,0.625,0.996,4,-2.618,0.482,1.67e-05,0.612,0.283,0.0392,114.935
15657,46566,interactive,who is elvis ? - radio version,False,0.627,0.899,0,-9.722,0.0351,6.67e-05,0.798,0.247,0.646,131.979
15658,46571,dj isaac,bitches and money [mix cut] - original mix,False,0.542,0.961,9,-4.578,0.0558,0.00187,0.143,0.372,0.654,149.995
15659,46574,lenny dee,fuckin hostile (the outside agency remix),True,0.496,0.999,2,-2.589,0.274,0.000511,0.693,0.288,0.0599,175.052
15660,46575,scooter,soul train - remastered,False,0.515,0.954,3,-6.321,0.0401,0.000663,0.82,0.0565,0.204,142.0
15661,46577,the viper,x-terminate - t-1000 mix,True,0.623,0.939,1,-6.891,0.153,0.00609,0.723,0.486,0.148,158.051
15662,46578,scott brown,bass be louder - edit,False,0.527,1.0,8,-4.134,0.155,0.0473,0.327,0.328,0.0166,77.876
15663,46580,partyraiser,like an animal - original mix,False,0.476,0.982,1,-7.12,0.433,0.0328,0.31,0.156,0.164,180.018
15664,46584,3 steps ahead,gabbers unite,False,0.528,0.931,2,-6.81,0.061,0.0079,0.122,0.073,0.663,185.015
15665,46590,scooter,take a break,False,0.519,0.945,4,-6.302,0.0541,0.0124,0.131,0.67,0.103,142.033
15666,46592,de doelleazen,hast m by dy,False,0.658,0.867,10,-4.377,0.103,0.0491,0.00124,0.0936,0.436,173.088
15667,46597,scooter,call me manana,False,0.543,0.999,5,-6.373,0.117,0.00775,0.000727,0.915,0.0442,149.544
15668,46603,art of fighters,fuck you!,True,0.523,0.922,7,-2.807,0.0619,0.0491,0.178,0.147,0.22,155.024
15669,46615,scott brown,elysium plus - original mix,False,0.558,0.945,6,-4.874,0.0495,4.57e-05,0.812,0.114,0.211,172.008
15670,46617,paul elstak,bad girl - original mix,False,0.477,0.945,4,-2.925,0.218,0.0558,0.00363,0.403,0.264,180.111
15671,46621,srb,rocket jesus,True,0.532,0.865,3,-4.27,0.122,0.00034,0.000849,0.202,0.308,75.06
15672,46625,2 brothers on the 4th floor,never alone,False,0.705,0.866,8,-5.036,0.0563,0.171,0.000162,0.645,0.816,127.986
15673,46626,technikore,southside 2018,False,0.616,0.829,10,-4.932,0.119,0.1,0.000338,0.0951,0.323,169.92
15674,46632,dj mad dog,why me - radio edit,True,0.407,0.998,0,-1.115,0.334,0.0336,0.00388,0.175,0.0362,173.98
15675,46635,korsakoff,the torment of triton - official masters of hardore anthem,False,0.446,0.794,11,-7.976,0.183,0.0419,0.457,0.344,0.31,172.03
15676,46637,the darkraver,kalinka (dj edit),False,0.471,0.85,9,-6.169,0.139,0.0379,0.77,0.0699,0.037,154.873
15677,46639,bang!,shooting star (al storm's hs remix),False,0.53,0.995,10,-2.924,0.101,0.00208,0.423,0.0541,0.349,174.013
15678,46641,bodylotion,fuck martina - stunned guys remix,False,0.691,0.896,10,-7.911,0.0568,0.00392,0.831,0.159,0.181,92.987
15679,46643,critical mass,burning love 2011 - the viper remix - cd version,False,0.457,0.958,8,-4.967,0.153,0.261,0.0102,0.359,0.106,172.021
15680,46644,scooter,whistling dave,False,0.621,0.879,11,-6.192,0.033,0.0418,0.844,0.25,0.71,145.056
15681,46652,orbit1,jitter 0.5 - original mix,True,0.432,0.999,1,-4.59,0.343,0.000139,0.845,0.377,0.0392,179.952
15682,46653,dj isaac,bad dreams - remix,False,0.759,0.627,6,-15.021,0.111,0.00459,0.843,0.182,0.0956,174.091
15683,46656,darren styles,different groove,False,0.576,0.98,9,-5.147,0.0948,0.00372,0.0127,0.192,0.496,169.999
15684,46657,omar santana,"omar, rip it up",False,0.536,0.651,7,-14.991,0.0513,0.000114,0.684,0.288,0.0638,176.929
15685,46660,scooter,fuck the millennium,False,0.548,0.999,0,-4.937,0.0947,0.0501,0.0128,0.978,0.0878,145.0
15686,46662,s3rl,summerbass,False,0.577,0.988,8,-2.244,0.182,0.00307,0.000267,0.287,0.272,174.977
15687,46663,tha playah,why so serious,False,0.52,0.968,1,-3.654,0.173,0.00963,0.212,0.281,0.348,170.02
15688,46667,anime,hardshock (official hardshock 2019 anthem),False,0.355,0.99,7,-1.178,0.431,0.0385,0.166,0.346,0.0417,179.856
15689,46668,marc acardipane,wave of rave - countdown in cold bass city [remastered],False,0.502,0.97,3,-5.575,0.0546,0.000261,0.818,0.291,0.349,153.87
15690,46670,s3rl,want it harder,False,0.489,0.998,10,-1.725,0.111,0.0077,0.00783,0.225,0.678,174.957
15691,46672,paul elstak,i'm not an addict,False,0.501,0.949,1,-5.592,0.151,0.0928,0.031,0.234,0.205,172.997
15692,46677,neophyte,hardcore hooligans,False,0.504,0.964,10,-3.504,0.23,0.00124,0.701,0.324,0.361,174.781
15693,46678,scooter,back in the u.k. - remastered,False,0.423,0.989,7,-2.613,0.1,0.000585,0.00485,0.469,0.438,179.969
15694,46680,re-style,get it crackin' - sefa remix,False,0.472,0.929,1,-4.439,0.0412,0.0137,0.0262,0.166,0.0663,100.035
15695,46681,scooter,army of hardcore - radio edit,False,0.566,0.947,1,-4.402,0.0778,0.00144,0.000926,0.382,0.626,138.057
15696,46686,partyfriex,meter bier,False,0.686,0.933,7,-6.056,0.0763,0.0887,0.0,0.296,0.913,163.038
15697,46690,tokyo ghetto pussy,love generation,False,0.531,0.95,9,-9.744,0.0433,0.00122,0.826,0.0613,0.553,159.974
15698,46694,scooter,sacred cycles,False,0.638,0.947,1,-7.543,0.0402,4.64e-05,0.876,0.147,0.0369,135.015
15699,46696,scooter,the question is what is the question? - remastered,False,0.582,0.973,7,-3.916,0.0405,0.0114,0.184,0.278,0.911,142.041
15700,46697,scooter,i was made for lovin' you,False,0.607,0.974,9,-9.503,0.0647,0.000538,0.00126,0.11,0.891,147.375
15701,46698,scooter,the age of love,False,0.534,0.983,0,-9.253,0.058,0.00775,0.0295,0.487,0.195,140.545
15702,46700,evil activities,evilution,False,0.397,0.913,1,-7.173,0.474,0.00278,0.127,0.0814,0.0567,160.021
15703,46705,gammer,jaws 2016,False,0.508,0.986,1,-6.079,0.0689,0.00415,0.858,0.0929,0.237,170.077
15704,46706,anime,bitches #tih,True,0.454,0.981,1,-3.362,0.0785,0.00274,0.00173,0.0695,0.5,171.966
15705,46707,2 brothers on the 4th floor,fly - lick mix,False,0.663,0.757,0,-10.926,0.0355,0.00565,0.657,0.191,0.549,145.649
15706,46708,meccano twins,drums of war,True,0.348,0.99,0,-3.323,0.142,0.00572,4.84e-06,0.375,0.0664,184.878
15707,46710,bertocucci feranzano,ravers movement,False,0.564,0.794,11,-15.376,0.0869,0.00279,0.509,0.0629,0.0656,176.846
15708,46711,brothers in crime,hallucinating,False,0.644,0.964,2,-7.143,0.057,0.0198,0.291,0.3,0.241,172.1
15709,46713,critical mass,believe in the future - extended version,False,0.527,0.696,6,-10.946,0.0473,0.00663,0.391,0.251,0.0612,179.864
15710,46715,dj buzz fuzz,drop the pressure - chosen few cut,False,0.609,0.992,2,-7.322,0.12,0.0167,0.512,0.362,0.292,180.475
15711,46716,n-sane,watch your friends,True,0.738,0.721,10,-8.331,0.0885,0.0521,0.0,0.307,0.476,92.953
15712,46723,wasting program,step right up folks - step one mix,True,0.6,0.83,6,-12.622,0.0746,0.000267,0.369,0.249,0.3,173.011
15713,46725,scooter,"see me, feel me",False,0.442,0.998,8,-5.247,0.062,0.00032,0.0195,0.0742,0.715,146.023
15714,46727,promo,kill tha noise,False,0.626,0.965,11,-4.368,0.0815,0.00438,0.827,0.648,0.362,92.907
15715,46729,scooter,fuck forever,False,0.459,0.814,6,-4.874,0.247,0.000508,0.0,0.401,0.623,134.079
15716,46731,neophyte,mellow moeni mauwe,False,0.538,0.652,6,-10.226,0.13,8.4e-05,0.133,0.544,0.0317,103.01
15717,46733,dj waxweazle,legs - '96 hardcore remix,False,0.719,0.963,1,-5.473,0.105,0.000973,0.911,0.399,0.176,94.831
15718,46738,evil activities,pray for me - original mix,False,0.41,0.808,9,-4.741,0.0467,0.00493,0.00143,0.0666,0.332,161.992
15719,46739,scooter,waiting for spring - remastered,False,0.494,0.96,10,-7.799,0.126,0.0977,0.795,0.366,0.185,156.533
15720,46740,scooter,friends (live @ docks 2004),False,0.326,0.932,7,-8.394,0.0548,0.000301,0.0266,0.675,0.148,176.111
15721,46746,hakkuhbar,feestbeest,False,0.564,0.873,5,-6.95,0.0676,0.00381,0.000967,0.25,0.398,171.99
15722,46747,scooter,nessaja - the ultimate club mix [remastered],False,0.532,0.81,7,-8.492,0.0346,0.000146,0.472,0.662,0.0701,143.028
15723,46748,scooter,we got the sound,False,0.723,0.904,5,-4.538,0.0655,0.0199,1.12e-05,0.271,0.292,132.083
15724,46749,scooter,no fate,False,0.58,0.936,4,-11.539,0.0401,0.0828,0.78,0.299,0.62,142.018
15725,46753,the prophet,follow the leader - original,False,0.885,0.858,9,-8.983,0.364,0.136,0.772,0.166,0.118,140.005
15726,46754,ophidian,electric resonance,False,0.418,0.996,1,-0.001,0.37,0.0256,0.0736,0.451,0.133,178.203
15727,46755,scott brown,taking drugs? - original mix,False,0.559,0.956,7,-5.651,0.0639,0.00654,0.0747,0.0944,0.249,169.857
15728,46756,anime,so cold [mixed],False,0.426,0.944,7,-5.984,0.111,0.156,6.08e-05,0.225,0.161,95.182
15729,46757,the prophet,dominatin' - 1993 summer remix,False,0.384,0.987,10,-6.004,0.176,0.0896,0.366,0.311,0.046,99.86
15730,46758,squad-e,stay - original mix,False,0.554,0.927,7,-2.815,0.0805,0.00177,0.0241,0.0598,0.145,174.973
15731,46761,hixxy,no.1 - al storm remix,False,0.554,0.852,6,-4.161,0.0463,0.000791,0.56,0.0445,0.206,169.97
15732,46763,dream your dream,soushkin - original mix,False,0.693,0.74,1,-12.793,0.105,0.413,0.782,0.396,0.0712,156.109
15733,46767,masters of ceremony,under_ctrl09 [mix cut] - original mix,False,0.371,0.935,6,-6.971,0.0864,0.11,0.00012,0.862,0.276,169.155
15734,46771,the outside agency,daze of old - chaotic hostility edit 4 pandemonium,False,0.631,0.962,0,1.028,0.133,0.00376,0.513,0.0716,0.134,99.939
15735,46772,neophyte,you can't kill me,True,0.543,0.998,1,-1.263,0.215,0.00956,3.85e-05,0.343,0.129,100.003
15736,46777,noisekick,fuck that motherfucker - the vizitor rmx,True,0.401,0.977,7,-1.378,0.108,0.0189,0.0,0.331,0.317,119.899
15737,46778,partyraiser,from the wescoast - original mix,False,0.632,0.975,11,-5.127,0.171,0.0569,0.0698,0.196,0.386,97.01
15738,46779,charly lownoise & mental theo,verrotted - original mix,False,0.592,0.907,7,-5.627,0.214,0.00119,0.577,0.352,0.551,179.8
15739,46783,the prophet,listen to your heart - radio edit,False,0.52,0.636,9,-4.747,0.0401,0.149,0.0,0.247,0.256,77.521
15740,46784,scooter,rebel yell - remastered,False,0.481,0.985,9,-5.511,0.0945,0.004,0.00243,0.36,0.359,174.984
15741,46785,scooter,she's the sun,False,0.555,0.651,2,-13.099,0.033,0.107,0.00953,0.325,0.534,160.037
15742,46786,scooter,apache rocks the bottom! - radio [remastered],False,0.498,0.992,10,-4.682,0.0605,0.000289,0.577,0.283,0.504,143.017
15743,46788,charly lownoise & mental theo,together in wonderland - huhnersuppe mix,False,0.6,0.908,0,-5.885,0.183,0.194,0.203,0.116,0.428,163.821
15744,46789,perplexer,da capo (classic cut),False,0.579,0.848,0,-12.687,0.0476,0.000634,0.807,0.315,0.194,158.799
15745,46790,scooter,tales of mystery,False,0.588,0.822,1,-8.32,0.0328,4.53e-05,0.302,0.0635,0.391,139.994
15746,46795,scooter,which light switch is which? - extended mix,False,0.531,0.958,5,-4.501,0.056,0.00165,0.0476,0.338,0.129,150.008
15747,46797,scooter,r u :-) ?,False,0.532,0.99,11,-6.952,0.0582,0.0352,0.167,0.8,0.356,140.02
15748,46799,paul elstak,feel the music - remix,False,0.475,0.979,11,-7.783,0.0487,0.000142,0.564,0.0846,0.494,167.841
15749,46806,dione,the switch,True,0.49,0.993,1,-1.415,0.47,0.00365,0.304,0.155,0.0878,180.113
15750,46809,dj isaac,impressed,True,0.716,0.859,6,-4.665,0.135,0.000603,0.0904,0.0827,0.0683,146.002
15751,46810,dj isaac,dumcore,False,0.737,0.633,1,-12.916,0.11,0.0742,0.896,0.516,0.341,174.076
15752,46811,nakatomi,children of the night - radio edit,False,0.592,0.894,2,-6.236,0.0653,0.00198,0.000159,0.0833,0.654,171.39
15753,46817,gammer,needed u,False,0.543,0.897,4,-4.1,0.0871,0.123,0.0513,0.0892,0.156,74.987
15754,46818,forze dj team,one to the two,False,0.723,0.832,4,-6.099,0.221,0.00284,0.75,0.0484,0.296,174.885
15755,46819,dj isaac,nobody likes the records that you play,False,0.903,0.98,11,-5.024,0.209,0.000977,0.13,0.215,0.33,140.026
15756,46820,paul elstak,rave on - dj pauls force mix,False,0.521,0.977,11,-3.664,0.052,0.000793,0.306,0.207,0.333,177.69
15757,46825,dj gizmo,dopeman,False,0.591,0.746,6,-11.389,0.0588,0.132,0.763,0.0829,0.2,181.778
15758,46831,amnesys,elevation,True,0.509,0.886,9,-4.5,0.0641,0.000551,0.125,0.36,0.522,165.013
15759,46832,dune,rainbow to the stars (video mix),False,0.444,0.834,5,-11.44,0.035,0.0245,0.0113,0.375,0.0403,180.757
15760,46836,scooter,hello (good to be back) - remastered,False,0.448,0.997,2,-4.471,0.164,3.89e-05,0.00536,0.96,0.337,143.986
15761,46837,de mosselman,shalalie (original happyhardcore),False,0.701,0.888,6,-4.954,0.299,0.207,3.79e-05,0.174,0.778,166.006
15762,46838,rotterdam terror corps,schizophrenic - remastered 2019,False,0.623,0.888,4,-5.442,0.169,0.000101,0.0911,0.599,0.0398,155.011
15763,46840,hakkuhbar,vet wel (edit),False,0.535,0.998,5,-4.553,0.0787,0.0146,0.905,0.0789,0.267,172.055
15764,46843,dune,dark side of the moon (video mix),False,0.558,0.623,4,-13.971,0.028,0.036,0.361,0.177,0.388,142.027
15765,46845,re-style,the conquest of fury - official masters of hardcore 2013 anthem,False,0.478,0.902,9,-5.775,0.0745,0.0791,0.156,0.162,0.217,175.022
15766,46846,3 steps ahead,gabbers unite - long mix,False,0.497,0.944,2,-5.403,0.0542,0.00565,0.158,0.0761,0.697,185.027
15767,46847,paul elstak,cut the midrange (drop the bass),False,0.639,0.997,2,-0.15,0.107,0.0563,6.18e-05,0.135,0.282,95.003
15768,46848,the nightraver,we are from rotterdam - evil activities remix,False,0.606,0.962,1,-7.332,0.133,0.00451,0.866,0.365,0.466,160.026
15769,46851,dyewitness,7 beats - mellow mix,False,0.722,0.878,1,-7.312,0.164,8.35e-05,0.901,0.179,0.442,139.867
15770,46853,endymion,gladiator - original mix,True,0.425,0.975,2,-2.69,0.214,0.0214,0.00345,0.145,0.0772,170.002
15771,46856,evil activities,it's ok,False,0.273,0.905,10,-4.779,0.12,0.0225,0.00162,0.191,0.308,174.016
15772,46857,scooter,4 am,False,0.554,0.868,0,-4.163,0.0949,0.000736,0.0,0.327,0.243,132.009
15773,46859,hixxy,only time - uplift & stargazer remix,False,0.458,0.992,2,-5.648,0.134,0.0001,0.749,0.095,0.378,168.001
15774,46861,dyewitness,only if i had one more,False,0.665,0.951,11,-5.449,0.0937,0.00436,0.0171,0.255,0.787,164.826
15775,46867,the masochist,no newstyle - original mix,False,0.604,0.951,6,-4.594,0.153,0.000574,0.00288,0.445,0.222,163.97
15776,46870,charly lownoise & mental theo,your smile - radio edit,False,0.536,0.979,8,-4.54,0.0881,0.341,6.07e-05,0.0835,0.22,172.968
15777,46871,scooter,army of hardcore - extended club mix,False,0.521,0.927,1,-5.535,0.0408,7.35e-05,0.189,0.0815,0.834,137.994
15778,46872,nosferatu,sanctity of space iii: meteoroid,False,0.327,0.991,11,-0.811,0.223,0.000738,0.765,0.125,0.172,174.082
15779,46875,2 brothers on the 4th floor,can't help myself,False,0.828,0.882,11,-6.912,0.0533,0.00124,0.0233,0.195,0.847,123.998
15780,46877,predator,the strongest gang (da hood),False,0.425,0.908,6,-8.97,0.0549,7.71e-05,0.814,0.105,0.553,176.878
15781,46878,the sickest squad,angerfist - dance with the wolves - the sickest squad-remix,True,0.518,0.99,11,-2.749,0.388,0.00183,0.0386,0.0639,0.166,180.062
15782,46879,paul elstak,pump this party,False,0.645,0.886,2,-10.34,0.0741,0.00119,0.815,0.0795,0.391,167.829
15783,46881,endymion,drunk with a gun - evil activities remix,False,0.44,0.922,2,-5.722,0.16,0.117,0.0774,0.602,0.178,175.05
15784,46882,scooter,groundhog day - extended mix,False,0.555,0.992,5,-5.04,0.143,0.00131,0.00596,0.245,0.1,154.982
15785,46883,tommyknocker,before you go #tih [mix cut] - original mix,False,0.426,0.982,6,-2.414,0.293,0.00246,0.00613,0.286,0.447,174.241
15786,46886,dj promo,cruce,False,0.646,0.653,7,-6.306,0.147,0.538,0.881,0.127,0.82,79.978
15787,46888,scooter,expecting more from ratty,False,0.654,0.974,9,-6.862,0.0376,0.0101,0.202,0.111,0.605,143.013
15788,46890,scooter,the logical song - clubstar uk mix [remastered],False,0.596,0.923,5,-6.696,0.054,0.00354,0.84,0.0432,0.747,140.073
15789,46895,scooter,faster harder scooter - p.k.g. phat jam mix [remastered],False,0.542,0.993,0,-3.476,0.112,0.00158,0.0333,0.0954,0.341,144.995
15790,46897,masters of ceremony,hardcore to da bone - 2012 edit,True,0.483,0.835,6,-4.304,0.118,0.0283,0.000103,0.376,0.212,97.47
15791,46907,cixx,ride to the rhytmn,False,0.592,0.972,2,-8.609,0.0647,0.0964,0.798,0.294,0.728,172.887
